SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,CHECKME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,COMPARE,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,CITYALT,airport,time,valid,timetoairport
6,30,7,Populated place,Kirkenes,,,0,Kirkenes,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Finnmark,NO,,69.725006,30.051643,1,0,Changed scale rank.,3282,2174,0,4,4,779303,,Kirkenes,1,0,2174,2174,0,0,0,20,1,1,0,0,5,5,3,3,30.033333,30.033333,30.05,30.05,69.716667,69.716667,69.733333,69.733333,30.043056,69.723611,0,Kirkenes,P,PPL,5,3282,0,60,Europe/Oslo,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KKN,8.276393432420724,false, 
6,30,5,Populated place,As Sulayyil,,,0,As Sulayyil,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA,,20.462251,45.572246,1,0,Changed scale rank.,24097,17620,17620,7,6,108048,,As Sulayyil,1,0,17620,17620,0,0,0,20,7,7,3,3,14,14,9,9,45.55,45.55,45.583333,45.583333,20.45,20.45,20.475,20.475,45.56713,20.463426,0,As Sulayyil,P,PPL,10,24097,0,608,Asia/Riyadh,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BHH,12.588301175085558,false, 
6,30,3,Populated place,De Aar,,,0,De Aar,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-30.649978,24.000023,1,0,Changed scale rank.,32318,5021,4869,7,5,1011632,,De Aar,1,0,5021,5021,0,0,0,20,12,12,5,5,17,17,11,11,24,24,24.041667,24.041667,-30.675,-30.675,-30.641667,-30.641667,24.022396,-30.65625,0,De Aar,P,PPL,8,32318,0,1240,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KIM,19.8866284626069,false, 
6,30,3,Populated place,Alexander Bay,,,0,Alexander Bay,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-28.608346,16.503323,1,0,Changed scale rank.,1500,1452,0,3,3,-1,,Alexander Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OMD,21.179233586929698,false, 
6,30,3,Admin-1 capital,Kimberley,,,0,Kimberley,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-28.746838,24.770002,1,0,Changed scale rank.,165264,142089,165264,9,9,990930,,Kimberley,1,0,165264,165264,0,0,0,20,62,62,24,24,44,44,27,27,24.7,24.7,24.8,24.8,-28.775,-28.775,-28.683333,-28.683333,24.751857,-28.730472,0,Kimberley,P,PPLA,8,142089,0,1219,Africa/Johannesburg,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KIM,19.8866284626069,false, 
6,30,3,Populated place,Oudtshoorn,,,0,Oudtshoorn,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-33.580032,22.190004,1,0,Changed scale rank.,76708,47998,47848,8,7,967106,,Oudtshoorn,1,0,47998,0,0,0,0,10,27,27,10,10,27,27,17,17,22.175,22.175,22.25,22.25,-33.625,-33.625,-33.566667,-33.566667,22.209649,-33.595833,0,Oudtshoorn,P,PPL,11,76708,0,329,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GRJ,20.7231451914711,false, 
6,30,3,Populated place,Vanhynsdorp,,,0,Vanhynsdorp,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-31.616637,18.733316,1,0,Changed scale rank.,3331,3331,0,4,4,-1,,Vanhynsdorp,1,0,3331,3331,0,0,0,20,1,1,1,1,5,5,3,3,18.733333,18.733333,18.741667,18.741667,-31.616667,-31.616667,-31.6,-31.6,18.7375,-31.608333,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CPT,18.142690467576703,false, 
6,30,3,Populated place,Saldanha,,,0,Saldanha,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-33.010041,17.930006,1,0,Changed scale rank.,68284,6654,6498,8,5,3361934,,Saldanha,1,0,6654,6654,0,0,0,20,11,11,4,4,22,22,14,14,17.908333,17.908333,17.966667,17.966667,-33.025,-33.025,-32.983333,-32.983333,17.936944,-33.004722,0,Saldanha,P,PPL,11,68284,0,1,Africa/Johannesburg,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,CPT,18.142690467576703,false, 
6,30,3,Populated place,Mossel Bay,,,0,Mossel Bay,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-34.170022,22.130008,1,0,Changed scale rank.,16743,16743,0,6,6,-1,,Mossel Bay,1,0,16743,0,0,0,0,10,11,11,4,4,19,19,12,12,22.083333,22.083333,22.15,22.15,-34.191667,-34.191667,-34.166667,-34.166667,22.11875,-34.180208,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GRJ,20.7231451914711,false, 
6,30,6,Admin-1 capital,Chimoio,,,0,Chimoio,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Manica,MZ,,-19.120036,33.470039,1,0,Changed scale rank.,256936,228141,228302,10,10,1049261,,Chimoio,1,0,228141,228141,0,0,0,20,49,49,19,19,50,50,31,31,33.433333,33.433333,33.516667,33.516667,-19.15,-19.15,-19.033333,-19.033333,33.471243,-19.10526,0,Chimoio,P,PPLA,10,256936,0,716,Africa/Maputo,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VPY,23.115575933527936,false, 
6,30,6,Admin-1 capital,Lichinga,,,0,Lichinga,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nassa,MZ,,-13.300029,35.240009,1,0,Changed scale rank.,109839,78828,78828,9,8,1043893,,Lichinga,1,0,78828,78828,0,0,0,20,41,41,16,16,57,57,35,35,35.225,35.225,35.283333,35.283333,-13.35,-13.35,-13.241667,-13.241667,35.254337,-13.297364,0,Lichinga,P,PPLA,7,109839,0,1289,Africa/Maputo,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VXC,20.791762086537453,false, 
6,30,6,Populated place,Angoche,,,0,Angoche,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nampula,MZ,,-16.230031,39.910008,1,0,Changed scale rank.,57835,57835,57835,8,8,-1,,Angoche,1,0,57835,57835,0,0,0,20,23,23,9,9,42,42,26,26,39.883333,39.883333,39.966667,39.966667,-16.241667,-16.241667,-16.158333,-16.158333,39.927381,-16.202679,0,,,,0,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APL,17.994465617027156,false, 
6,30,6,Populated place,Mocambique,,,0,Mocambique,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nampula,MZ,,-15.039899,40.682184,1,0,Location adjusted. Changed scale rank.,54315,27086,27086,8,7,1037390,,Mocambique,1,0,27086,27086,0,0,0,20,5,5,2,2,11,11,7,7,40.725,40.725,40.75,40.75,-15.05,-15.05,-15.025,-15.025,40.736111,-15.0375,0,Ilha de Mocambique,P,PPL,6,54315,0,1,Africa/Maputo,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,APL,17.994465617027156,false, 
6,30,3,Populated place,Vryburg,,,0,Vryburg,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-26.960022,24.730004,1,0,Changed scale rank.,49588,13590,13590,7,6,942511,,Vryburg,1,0,13590,13590,0,0,0,20,17,17,6,6,25,25,15,15,24.708333,24.708333,24.766667,24.766667,-26.983333,-26.983333,-26.933333,-26.933333,24.736364,-26.958712,0,Vryburg,P,PPL,10,49588,0,1214,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KIM,19.8866284626069,false, 
6,30,3,Populated place,Rustenburg,,,0,Rustenburg,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-25.650025,27.240032,1,0,Changed scale rank.,165976,124064,165976,9,9,958724,,Rustenburg,1,0,165976,0,0,0,0,10,86,86,33,33,97,97,60,60,27.133333,27.133333,27.275,27.275,-25.716667,-25.716667,-25.558333,-25.558333,27.208146,-25.635698,0,Rustenburg,P,PPL,10,124064,0,1154,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HLA,22.863476161645032,false, 
6,30,3,Admin-1 capital,Mmabatho,,MMabatho (Mafikeng),0,Mmabatho,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-25.830014,25.610002,1,0,Changed scale rank.,104428,76754,104112,9,8,975436,,Mmabatho,1,0,104428,104428,0,0,0,20,50,50,19,19,62,62,38,38,25.583333,25.583333,25.691667,25.691667,-25.891667,-25.891667,-25.8,-25.8,25.634808,-25.845064,0,Mmabatho,P,PPLA,10,76754,0,1260,Africa/Johannesburg,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GBE,21.470774446167308,false, 
6,30,3,Populated place,Klerksdorp,,,0,Klerksdorp,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-26.880027,26.620018,1,0,Changed scale rank.,178921,147804,147647,9,9,989921,,Klerksdorp,1,0,147804,147804,0,0,0,20,63,63,25,25,72,72,45,45,26.575,26.575,26.7,26.7,-26.916667,-26.916667,-26.808333,-26.808333,26.646737,-26.866215,0,Klerksdorp,P,PPL,10,178921,0,1334,Africa/Johannesburg,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,HLA,22.863476161645032,false, 
6,30,3,Populated place,Kroonstad,,,0,Kroonstad,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-27.660031,27.210008,1,0,Changed scale rank.,103992,72835,72835,9,8,986846,,Kroonstad,1,0,72835,72835,72835,0,0,50,46,46,18,18,47,47,29,29,27.166667,27.166667,27.258333,27.258333,-27.7,-27.7,-27.616667,-27.616667,27.219604,-27.65403,0,Kroonstad,P,PPL,3,103992,0,1343,Africa/Johannesburg,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,BFN,19.764474632493062,false, 
6,30,3,Admin-1 capital,Polokwane,,Pietersburg (Polokwane),0,Polokwane,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Limpopo,ZA,,-23.890029,29.450026,1,0,Changed scale rank.,220045,123749,220045,10,9,965289,,Polokwane,1,5,220045,220045,0,0,0,20,47,47,18,18,51,51,32,32,29.416667,29.416667,29.5,29.5,-23.933333,-23.933333,-23.833333,-23.833333,29.453056,-23.890417,0,Polokwane,P,PPLA,9,123749,0,1282,Africa/Johannesburg,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PTG,19.590726417390872,false, 
6,30,3,Populated place,Thohoyandou,,,0,Thohoyandou,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Limpopo,ZA,,-22.950035,30.480041,1,0,Changed scale rank.,269707,44046,168740,10,7,949224,,Thohoyandou,1,0,269707,269707,0,0,0,20,518,518,200,200,595,595,370,370,30.358333,30.358333,30.925,30.925,-23.175,-23.175,-22.925,-22.925,30.643297,-23.033492,0,Thohoyandou,P,PPL,9,44046,0,734,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PHW,19.76738277045274,false, 
6,30,3,Populated place,Musina,,,0,Musina,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Limpopo,ZA,,-22.339994,30.029991,1,0,Changed scale rank.,20191,3505,3505,7,4,976885,,Musina,1,0,3505,0,0,0,0,10,7,7,3,3,14,14,9,9,30.025,30.025,30.05,30.05,-22.358333,-22.358333,-22.325,-22.325,30.036574,-22.341204,0,Messina,P,PPL,9,20191,0,531,Africa/Johannesburg,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PTG,19.590726417390872,false, 
6,30,3,Populated place,Vryheid,,,0,Vryheid,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-27.760025,30.789996,1,0,Changed scale rank.,150012,66717,66717,9,8,942470,,Vryheid,1,0,66717,0,0,0,0,10,18,18,7,7,25,25,15,15,30.766667,30.766667,30.833333,30.833333,-27.791667,-27.791667,-27.75,-27.75,30.798264,-27.771181,0,Vryheid,P,PPL,2,150012,0,1113,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MTS,19.644480151773337,false, 
6,30,3,Admin-1 capital,Pietermaritzburg,,Pietermaritzburg (Ulundi),0,Pietermaritzburg,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-29.610041,30.390021,1,0,Changed scale rank.,750845,490951,0,11,10,965301,,Pietermaritzburg,1,0,490951,490951,0,0,0,20,143,143,55,55,150,150,93,93,30.25,30.25,30.45,30.45,-29.683333,-29.683333,-29.533333,-29.533333,30.3648,-29.612891,0,Pietermaritzburg,P,PPLA,2,750845,0,596,Africa/Johannesburg,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PZB,19.870714079616853,false, 
6,30,8,Admin-1 capital,Wewak,,,0,Wewak,0,0,,0,0,Papua New Guinea,PNG,Papua New Guinea,PNG,East Sepik,PG,,-3.553492,143.6367,1,0,Changed scale rank.,25143,18230,0,7,6,2083537,,Wewak,1,0,576,576,0,0,0,20,1,1,0,0,4,4,2,2,143.625,143.625,143.633333,143.633333,-3.558333,-3.558333,-3.55,-3.55,143.629167,-3.554167,0,Wewak,P,PPL,11,18230,0,-9999,Pacific/Port_Moresby,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WWK,31.70223406509723,false, 
6,30,8,Admin-1 capital,Madang,,,0,Madang,0,0,,0,0,Papua New Guinea,PNG,Papua New Guinea,PNG,Madang,PG,,-5.224812,145.785251,1,0,Changed scale rank.,62023,27419,62023,8,7,2091996,,Madang,1,0,62023,62023,0,0,0,20,20,20,8,8,26,26,16,16,145.766667,145.766667,145.816667,145.816667,-5.25,-5.25,-5.191667,-5.191667,145.789931,-5.222222,0,Madang,P,PPL,12,27419,0,1,Pacific/Port_Moresby,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MAG,31.26281479924014,false, 
6,30,8,Admin-1 capital,Kavieng,,,0,Kavieng,0,0,,0,0,Papua New Guinea,PNG,Papua New Guinea,PNG,New Ireland,PG,,-2.581284,150.812976,1,0,Location adjusted. Changed scale rank.,19728,14490,19728,6,6,2094342,,Kavieng,1,0,19728,0,0,0,0,10,6,6,2,2,13,13,8,8,150.783333,150.783333,150.808333,150.808333,-2.6,-2.6,-2.566667,-2.566667,150.795833,-2.583929,0,Kavieng,P,PPL,15,14490,0,1,Pacific/Port_Moresby,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KVG,31.868324136963835,false, 
6,30,8,Populated place,Puerto Armuelles,,,0,Puerto Armuelles,0,0,,0,0,Panama,PAN,Panama,PAN,ChiriquA,PA,,8.280023,-82.870017,1,0,Changed scale rank.,27147,18795,0,7,6,3702431,,Puerto Armuelles,1,0,27147,27147,0,0,0,20,10,10,4,4,26,26,16,16,-82.883333,-82.883333,-82.85,-82.85,8.25,8.250002,8.3,8.300001,-82.866666,8.277084,0,Puerto Armuelles,P,PPL,2,18795,0,12,America/Panama,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,DAV,23.191291299203897,false, 
6,30,5,Populated place,Tangier,,,0,Tangier,0,0,,0,0,Morocco,MAR,Morocco,MAR,Tanger - Tptouan,MA,,35.747287,-5.832704,1,0,Changed scale rank.,750060,688356,739823,11,11,2530335,,Tangier,1,0,750060,750060,0,0,0,20,141,141,55,55,170,170,106,106,-5.933333,-5.933333,-5.658333,-5.658333,35.641667,35.641667,35.833333,35.833333,-5.827566,35.746942,0,Tangier,P,PPLA,57,688356,0,80,Africa/Casablanca,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TNG,5.018934563712143,false, 
6,30,5,Admin-1 capital,Agadir,,,0,Agadir,0,0,,0,0,Morocco,MAR,Morocco,MAR,Souss - Massa - Dra,MA,,30.439988,-9.620044,1,0,Changed scale rank.,825467,678596,817678,11,11,2561668,,Agadir,1,0,825467,825467,0,0,0,20,122,122,47,47,103,103,64,64,-9.666667,-9.666667,-9.458333,-9.458333,30.308333,30.308333,30.466667,30.466667,-9.550227,30.392854,0,Agadir,P,PPLA,55,698310,0,31,Africa/Casablanca,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,AGA,6.11606451660195,false, 
6,30,6,Admin-1 capital,Inhambane,,,0,Inhambane,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Inhambane,MZ,,-23.85804,35.339818,4,0,Changed scale rank.,115776,73884,0,9,8,1045114,,Inhambane,1,0,115776,115776,0,0,0,20,121,121,47,47,172,172,107,107,35.25,35.25,35.35,35.35,-24.091667,-24.091667,-23.725,-23.725,35.30395,-23.916234,1,Inhambane,P,PPLA,3,73884,0,-9999,Africa/Maputo,GeoNames match general.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,INH,20.404586197055483,false, 
6,30,3,Populated place,Umtata,,,0,Umtata,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-31.579999,28.790015,1,0,Changed scale rank.,137772,78663,134166,9,8,946058,,Umtata,1,0,137772,137772,0,0,0,20,115,115,45,45,144,144,90,90,28.658333,28.658333,28.858333,28.858333,-31.683333,-31.683333,-31.516667,-31.516667,28.762553,-31.585232,0,Umtata,P,PPL,5,78663,0,693,Africa/Johannesburg,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UTT,20.13566993701146,false, 
6,30,3,Populated place,Graaff Reinet,,,0,Graaff Reinet,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-32.300006,24.540042,1,0,Changed scale rank.,62896,3021,0,8,4,1000543,,Graaff Reinet,1,0,3021,3021,0,0,0,20,6,6,2,2,14,14,8,8,24.525,24.525,24.558333,24.558333,-32.333333,-32.333333,-32.3,-32.3,24.542708,-32.313542,0,Graaff-Reinet,P,PPL,5,62896,0,768,Africa/Johannesburg,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PLZ,20.644617396817317,false, 
6,30,3,Admin-1 capital,Bhisho,,Bisho,0,Bhisho,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Eastern Cape,ZA,,-32.869998,27.389997,1,0,Changed scale rank and feature class.,160997,137287,160391,9,9,1019330,,Bhisho,1,0,160997,0,0,0,0,10,93,93,36,36,128,128,80,80,27.183333,27.183333,27.475,27.475,-32.933333,-32.933333,-32.808333,-32.808333,27.365924,-32.864438,0,Bisho,P,PPLA,5,137287,0,435,Africa/Johannesburg,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ELS,20.41075393577027,false, 
6,30,8,Admin-1 capital,Baydhabo,,,0,Baydhabo,0,0,,0,0,Somalia,SOM,Somalia,SOM,Bay,SO,,3.119976,43.649987,1,0,Changed scale rank.,129839,127821,127988,9,9,64536,,Baydhabo,1,0,127821,127821,0,0,0,20,14,14,5,5,22,22,14,14,43.633333,43.633333,43.675,43.675,3.1,3.1,3.141667,3.141667,43.652083,3.122917,0,Baidoa,P,PPL,4,129839,0,446,Africa/Mogadishu,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MGQ,17.710678190145746,false, 
6,30,8,Admin-1 capital,Marka,,Merca,0,Marka,0,0,,0,0,Somalia,SOM,Somalia,SOM,Shabeellaha Hoose,SO,,1.77657,44.853272,1,0,Changed scale rank.,1958,1958,0,3,3,-1,,Marka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MGQ,17.710678190145746,false, 
6,30,2,Populated place,Provideniya,,,0,Provideniya,0,0,,0,0,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,64.423495,-173.225794,1,0,Changed scale rank.,2536,957,957,4,2,4031574,,Provideniya,1,0,957,957,0,0,0,20,1,1,1,1,7,7,4,4,-173.233333,-173.233333,-173.208333,-173.208333,64.416667,64.416667,64.433333,64.433333,-173.220833,64.425,0,Provideniya,P,PPL,0,2536,0,346,Asia/Anadyr,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GAM,26.677420542757318,false, 
6,30,2,Populated place,Uelen,,"Whalen, Ugelen",0,Uelen,0,0,,0,0,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,66.154139,-169.810583,1,0,Changed scale rank.,776,776,0,2,2,-1,,Uelen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WAA,26.442789757454037,false, 
6,30,2,Populated place,Kandalaksha,,,0,Kandalaksha,0,0,,0,0,Russia,RUS,Russia,RUS,Murmansk,RU,,67.164336,32.414393,1,0,Changed scale rank.,106798,38431,105798,9,7,553190,,Kandalaksha,1,0,106798,106798,0,0,0,20,24,24,9,9,44,44,27,27,32.308333,32.308333,32.475,32.475,67.133333,67.133333,67.208333,67.208333,32.409606,67.171875,0,Kandalaksha,P,PPL,49,38431,0,29,Europe/Moscow,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,KVK,10.494018317130816,false, 
6,30,2,Populated place,Vyborg,,,0,Vyborg,0,0,,0,0,Russia,RUS,Russia,RUS,Leningrad,RU,,60.703877,28.754927,1,0,Changed scale rank.,117201,78633,115013,9,8,470546,,Vyborg,1,0,117201,117201,0,0,0,20,23,23,9,9,42,42,26,26,28.708333,28.708333,28.825,28.825,60.683333,60.683333,60.75,60.75,28.768106,60.713409,0,Vyborg,P,PPL,42,78633,0,26,Europe/Moscow,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,LPP,7.587165723696705,false, 
6,30,2,Populated place,Kondopoga,,,0,Kondopoga,0,0,,0,0,Russia,RUS,Russia,RUS,Karelia,RU,,62.208721,34.288697,1,0,Changed scale rank.,34360,29544,0,7,7,545626,,Kondopoga,1,0,29544,29544,0,0,0,20,10,10,4,4,25,25,15,15,34.233333,34.233333,34.308333,34.308333,62.183333,62.183333,62.225,62.225,34.271181,62.205208,0,Kondopoga,P,PPL,28,34360,0,60,Europe/Moscow,Geonames ascii name + lat.d + long.d matching.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PES,9.481878653153007,false, 
6,30,2,Populated place,Rusanovo,,,0,Rusanovo,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,70.598074,56.372291,1,0,Location adjusted. Changed scale rank.,10,10,0,1,1,-1,,Rusanovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,UMD,22.384592613280162,false, 
6,30,2,Populated place,Mezen,,,0,Mezen,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,65.852219,44.240028,1,0,Changed scale rank.,3672,1249,583,4,3,527321,,Mezen,1,0,1249,1249,0,0,0,20,4,4,1,1,10,10,6,6,44.216667,44.216667,44.25,44.25,65.841667,65.841667,65.866667,65.866667,44.235833,65.855,0,Mezen',P,PPL,6,3672,0,19,Europe/Moscow,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ARH,8.727978644933986,false, 
6,30,2,Populated place,Velsk,,,0,Velsk,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,61.067395,42.09742,1,0,Changed scale rank.,26300,25158,24375,7,7,475938,,Velsk,1,0,25158,25158,0,0,0,20,14,14,5,5,26,26,16,16,42.05,42.05,42.133333,42.133333,61.05,61.05,61.1,61.1,42.097059,61.073284,0,Vel'sk,P,PPL,6,26300,0,94,Europe/Moscow,GeoNames spatial join with similar names only.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,VUS,11.055946445066771,false, 
