valid,lat,lon,name,adm,airport,allairport,alltime,nonairport,nontime,oneairport,onetime,twoairport,twotime,time
true,61.478895,21.774939,Pori,FIN,,POR,,TMP,,POR,,KOK,,8.354195657846914 
true,45.487726,64.078042,Zhosaly,KAZ,,KZO,,TAS,,DZN,,DYU,,20.732178131860724 
true,29.801448,52.821468,MarvDasht,IRN,,SYZ,,BAH,,SYZ,,BUZ,,15.566740353004688 
true,36.422879,54.962888,Shahrud,IRN,,GBT,,ASB,,MHD,,THR,,19.595397037489896 
true,35.31659,51.646604,Varamin,IRN,,IKA,,IKA,,IFN,,THR,,12.399993488077937 
true,31.979998,49.299926,MasjedSoleyman,IRN,,AWZ,,KWI,,BSR,,AWZ,,17.804783845924828 
true,33.919957,48.800008,Borujerd,IRN,,KHD,,IKA,,KSH,,HDM,,15.49510459918905 
true,30.389164,47.707982,AzAubayr,IRQ,,BSR,,KWI,,BSR,,MRX,,14.099943106118902 
true,31.988938,44.923966,AdDiwaniyah,IRQ,,NJF,,KWI,,NJF,,BGW,,13.990670475483675 
true,31.417525,46.177222,AshShatrah,IRQ,,BSR,,KWI,,BSR,,AWZ,,16.97026217170056 
true,34.319984,48.849979,Malayer,IRN,,HDM,,IKA,,KSH,,HDM,,15.323965710300161 
true,36.670021,48.500026,Zanjan,IRN,,RAS,,IKA,,LLK,,HDM,,15.271632376966828 
true,37.529995,44.999982,Urmia,IRN,,OMH,,GYD,,TBZ,,VAN,,15.172995873868754 
true,38.482908,47.062905,Ahar,IRN,,TBZ,,GYD,,TBZ,,IGD,,14.70902365164653 
true,35.300002,47.020013,Sanandaj,IRN,,SDG,,IKA,,KSH,,HDM,,15.416291429392183 
true,33.743611,45.546357,Mandali,IRQ,,IIL,,IKA,,KSH,,BGW,,16.885902540503295 
true,36.220023,58.820017,Neyshabur,IRN,,MHD,,ASB,,MHD,,HEA,,16.15562816187013 
true,37.469998,57.320005,Bojnurd,IRN,,BJB,,ASB,,MHD,,THR,,15.795063704156563 
true,29.46997,55.730024,Sirjan,IRN,,KER,,DXB,,SYZ,,KER,,19.03892957743089 
true,31.519974,75.980003,Hoshiarpur,IND,,LUH,,LHE,,LUH,,SXR,,17.018288325656872 
true,27.599981,78.050006,Hathras,IND,,AGR,,DEL,,GWL,,AGR,,17.699407591096715 
true,26.449999,74.639981,Ajmer,IND,,JAI,,DEL,,JAI,,AGR,,19.381353352969615 
true,27.630005,80.749996,Sitapur,IND,,LKO,,DEL,,LKO,,KEP,,19.40976354232885 
true,28.639995,79.810002,Pilibhit,IND,,DHI,,DEL,,DED,,DHI,,19.470602035541162 
true,28.030006,79.089994,Budaun,IND,,AGR,,DEL,,GWL,,AGR,,18.969685368874494 
true,27.149982,78.394946,Firozabad,IND,,AGR,,DEL,,GWL,,AGR,,18.200546479985604 
true,27.499987,77.670029,Mathura,IND,,AGR,,DEL,,GWL,,AGR,,17.29632425776338 
true,28.410371,77.848416,Bulandshahr,IND,,DEL,,DEL,,DED,,AGR,,16.675435368874492 
true,28.743658,77.762788,Hapur,IND,,DEL,,DEL,,DED,,AGR,,16.472935368874495 
true,29.485008,77.69504,Muzaffarnagar,IND,,DED,,DEL,,DED,,AGR,,17.316546479985604 
true,27.33333,88.616648,Gangtok,IND,,IXB,,ZYL,,IXB,,PBH,,20.721733437651917 
true,56.433337,9.399984,Viborg,DNK,,KRP,,AAR,,KRP,,HAD,,6.76818192172812 
true,55.649974,12.083335,Roskilde,DNK,,CPH,,CPH,,KID,,AGH,,6.120163719413987 
true,33.420013,43.299982,ArRamadi,IRQ,,BGW,,KWI,,NJF,,BGW,,16.551235995152147 
true,32.778631,44.289999,AlMusayyib,IRQ,,BGW,,KWI,,NJF,,BGW,,14.657920475483676 
true,46.070016,19.680028,Subotica,SRB,,OSI,,OSI,,ARW,,CKZ,,8.701599574411102 
true,-5.809996,-46.149984,Grajau,BRA,,IMP,,,,FOR,,THE,,27.49940349725371 
true,-5.25003,-44.519981,PresidenteDutra,BRA,,THE,,,,FOR,,THE,,24.250611097190614 
true,-3.400013,-44.360016,ItapecuruMirim,BRA,,SLZ,,,,FOR,,SLZ,,22.507163935822632 
true,-2.549988,-44.069982,SaoJosedeRibamar,BRA,,SLZ,,,,FOR,,SLZ,,21.46263615804485 
true,-3.659998,-45.390031,SantaInes,BRA,,SLZ,,,,FOR,,SLZ,,24.513441713600407 
true,-2.940041,-44.260022,Rosario,BRA,,SLZ,,,,FOR,,SLZ,,21.854580602489296 
true,-5.114999,-42.844966,Timon,BRA,,THE,,,,FOR,,THE,,20.994749986079505 
true,-1.190019,-47.179999,Capanema,BRA,,BEL,,,,CAY,,BEL,,23.795508258085217 
true,-1.949973,-50.819984,Portel,BRA,,BVS,,,,CAY,,BEL,,36.41784159141855 
true,-5.120012,-49.300025,Itupiranga,BRA,,MAB,,,,,,BEL,,26.99459978980252 
true,-11.640027,-61.209995,PimentaBueno,BRA,,JPR,,,,VVI,,OPS,,30.101457080454935 
true,-22.530009,-55.729968,PontaPora,BRA,,DOU,,GRU,,AGT,,BYO,,28.44304100170691 
true,-21.610013,-55.180028,Maracaju,BRA,,DOU,,GRU,,AGT,,CGR,,26.80922877759355 
true,-21.479943,-56.15002,Jardim,BRA,,BYO,,,,ASU,,BYO,,26.431086295260315 
true,-20.790011,-51.720006,TresLagoas,BRA,,ARU,,GRU,,VCP,,ARU,,26.297505890258442 
true,-18.780005,-42.950025,Guanhaes,BRA,,IPN,,GIG,,CNF,,IPN,,25.15173968781106 
true,-21.530018,-42.640044,Leopoldina,BRA,,IZA,,GIG,,CNF,,IZA,,22.74761173498273 
true,-19.980035,-43.850021,NovaLima,BRA,,PLU,,GIG,,CNF,,IPN,,21.927045243366617 
true,-22.220002,-45.940023,PousoAlegre,BRA,,SJK,,GRU,,VCP,,CGH,,22.317263746681206 
true,-20.06003,-44.570029,Itauna,BRA,,PLU,,GIG,,CNF,,IZA,,22.587656354477726 
true,-19.790021,-42.139997,Caratinga,BRA,,IPN,,GIG,,CNF,,IPN,,24.70221214327881 
true,-18.239986,-43.609984,Diamantina,BRA,,CNF,,GIG,,CNF,,MOC,,25.16837857669995 
true,-17.839959,-40.350028,Nanuque,BRA,,BPS,,GIG,,CNF,,BPS,,27.124655918260792 
true,-21.220011,-43.77,Barbacena,BRA,,IZA,,GIG,,CNF,,IZA,,22.75119506831606 
true,-21.780028,-46.569985,PocosdeCaldas,BRA,,RAO,,GRU,,VCP,,RAO,,23.08956930223676 
true,-21.290033,-46.70995,Guaxupe,BRA,,RAO,,GRU,,VCP,,RAO,,23.62645819112565 
true,-21.130042,-44.249997,SaoJoaodelRei,BRA,,IZA,,GIG,,CNF,,IZA,,23.65080617942717 
true,-21.130042,-42.389981,Muriae,BRA,,IZA,,GIG,,CNF,,IZA,,23.692583957204953 
true,-20.710016,-46.609982,Passos,BRA,,RAO,,GRU,,VCP,,RAO,,24.866291524458987 
true,-20.670019,-43.789999,ConselheiroLafaiete,BRA,,PLU,,GIG,,CNF,,IZA,,22.84971191003328 
true,-20.460006,-45.430028,Formiga,BRA,,PLU,,GIG,,CNF,,RAO,,24.491045243366617 
true,-20.030006,-48.940021,Frutal,BRA,,SJP,,GRU,,VCP,,SJP,,25.448808594576295 
true,-19.729973,-50.200021,Iturama,BRA,,SJP,,GRU,,VCP,,SJP,,26.453475261242964 
true,-18.970019,-49.459989,Ituiutaba,BRA,,UDI,,GRU,,BSB,,UDI,,25.329882846744106 
true,-18.640013,-48.199988,Araguari,BRA,,UDI,,GRU,,BSB,,UDI,,23.923910624521884 
true,-16.170035,-40.700007,Almenara,BRA,,VDC,,GIG,,SSA,,VDC,,25.462441593203263 
true,-15.650015,-56.140021,VarzeaGrande,BRA,,CGB,,,,VVI,,CGB,,24.2882459010375 
true,-16.050042,-57.510014,Cáceres,BRA,,CGB,,,,VVI,,CGB,,29.5829959010375 
true,-30.880041,-55.530006,SantanadoLivramento,BRA,,URG,,EZE,,PFB,,RIA,,29.611027658606325 
true,-29.919997,-51.179987,Canoas,BRA,,POA,,GRU,,POA,,CXJ,,23.48809941666675 
true,-30.38002,-56.459949,Quarai,BRA,,URG,,EZE,,PFB,,RIA,,30.015008285805678 
true,-33.520035,-53.369983,SantaVitoriadoPalmar,BRA,,RIG,,EZE,,MVD,,RIG,,28.585602377545563 
true,-31.369986,-51.980016,SaoLourencodoSul,BRA,,PET,,EZE,,POA,,PET,,26.420766083333415 
true,-29.360031,-50.81001,Canela,BRA,,CXJ,,GRU,,POA,,CXJ,,25.130293861111195 
true,-30.320024,-54.320028,SaoGabriel,BRA,,RIA,,EZE,,PFB,,RIA,,28.510416547495215 
true,-30.250002,-54.920018,RosariodoSul,BRA,,RIA,,EZE,,PFB,,RIA,,28.130305436384102 
true,-30.029964,-52.909985,CachoeiradoSul,BRA,,RIA,,EZE,,POA,,RIA,,25.97921052777786 
true,-29.879999,-50.269991,Osorio,BRA,,POA,,GRU,,POA,,CXJ,,24.29784941666675 
true,-29.710035,-52.44004,SantaCruzdoSul,BRA,,RIA,,EZE,,POA,,RIA,,25.443377194444526 
true,-28.410011,-54.959989,SaoLuizGonzaga,BRA,,SRA,,EZE,,PFB,,SRA,,27.564370048592103 
true,-28.300044,-54.280031,SantoAngelo,BRA,,GEL,,EZE,,PFB,,GEL,,26.006871491529193 
true,-28.290019,-52.800044,Carazinho,BRA,,PFB,,GRU,,PFB,,XAP,,23.932342270814328 
true,-27.630007,-52.269998,Erechim,BRA,,ERM,,GRU,,PFB,,XAP,,24.467592270814325 
true,-24.089965,-54.26998,Guaira,BRA,,CAC,,GRU,,AGT,,CAC,,26.71524979652546 
true,-26.48,-51.999989,Palmas,BRA,,JCB,,GRU,,PFB,,XAP,,27.18896706390578 
true,-23.410006,-51.43005,Arapongas,BRA,,LDB,,GRU,,CWB,,LDB,,25.136649111725628 
true,-25.527876,-48.534453,Paranagua,BRA,,CWB,,GRU,,CWB,,CFC,,23.452331051812305 
true,-25.57003,-49.180006,SaoJosedosPinhais,BRA,,CWB,,GRU,,CWB,,CFC,,22.504414385145637 
true,-25.380015,-51.480021,Guarapuava,BRA,,GPB,,GRU,,CWB,,GPB,,24.855467183256856 
true,-26.100023,-49.790021,RioNegro,BRA,,CWB,,GRU,,CWB,,CFC,,24.14863660736786 
true,-23.549998,-51.470021,Apucarana,BRA,,LDB,,GRU,,CWB,,LDB,,25.42187133394785 
true,-25.760044,-49.729998,Lapa,BRA,,CWB,,GRU,,CWB,,CFC,,23.476219940701192 
true,-25.470036,-50.659967,Irati,BRA,,GPB,,GRU,,CWB,,GPB,,24.68866438514564 
true,-24.790026,-50.009981,Castro,BRA,,CWB,,GRU,,CWB,,GPB,,24.423303274034527 
true,-23.159944,-49.979983,Jacarezinho,BRA,,MII,,GRU,,CWB,,MII,,24.45695819112565 
true,-24.32995,-50.619996,TelemacoBorba,BRA,,LDB,,GRU,,CWB,,LDB,,25.693692162923416 
true,-27.230032,-52.030013,Concordia,BRA,,JCB,,GRU,,PFB,,XAP,,25.583370048592105 
true,-26.920025,-49.089986,Blumenau,BRA,,NVT,,GRU,,NVT,,CFC,,23.38110098322195 
true,-27.129986,-48.930021,Brusque,BRA,,NVT,,GRU,,NVT,,CCM,,23.29693431655528 
true,-28.940005,-49.499987,Ararangua,BRA,,CCM,,GRU,,FLN,,CCM,,25.35980291095326 
true,-26.48,-49.099985,JaraguadoSul,BRA,,JOI,,GRU,,JOI,,CFC,,23.36450749674103 
true,-28.480033,-49.020016,Tubarao,BRA,,CCM,,GRU,,FLN,,CCM,,24.46219179984215 
true,-28.480033,-48.779979,Laguna,BRA,,CCM,,GRU,,FLN,,CCM,,24.27908068873104 
true,-27.170035,-51.499968,Joacaba,BRA,,JCB,,GRU,,PFB,,CFC,,26.431274122404798 
true,-26.770008,-51.020023,Cacador,BRA,,CFC,,GRU,,PFB,,CFC,,24.946496344627022 
true,-26.179967,-50.400009,Canoinhas,BRA,,CFC,,GRU,,CWB,,CFC,,25.26049771847897 
true,-2.899992,-40.850024,Camocim,BRA,,FOR,,,,FOR,,THE,,23.69521702843216 
true,-4.940023,-37.979992,Russas,BRA,,FOR,,,,FOR,,JDO,,20.22357813954327 
true,-3.690022,-40.350028,Sobral,BRA,,FOR,,,,FOR,,THE,,21.723522583987716 
true,-6.359988,-39.299989,Iguatu,BRA,,JDO,,,,FOR,,JDO,,23.216210615116427 
true,-4.969995,-39.020006,Quixada,BRA,,FOR,,,,FOR,,JDO,,20.477522583987714 
true,-4.350033,-39.309988,Caninde,BRA,,FOR,,,,FOR,,JDO,,19.658161472876603 
true,-4.82003,-42.18002,CampoMaior,BRA,,THE,,,,FOR,,THE,,22.249333319412838 
true,-4.250039,-42.299987,Barras,BRA,,THE,,,,FOR,,THE,,22.91455554163506 
true,-9.480004,-35.839968,RioLargo,BRA,,MCZ,,,,REC,,MCZ,,20.93301299615119 
true,-9.416597,-36.616639,PalmeiradosIndios,BRA,,MCZ,,,,REC,,MCZ,,22.853401885040082 
true,-16.280002,-39.02998,SantaCruzCabralia,BRA,,BPS,,GIG,,SSA,,BPS,,22.690211473816348 
true,-9.330659,-38.265659,PauloAfonso,BRA,,PAV,,,,REC,,PAV,,22.318100125141402 
true,-14.21,-41.670025,Brumado,BRA,,VDC,,GIG,,SSA,,VDC,,24.22446937098104 
true,-13.529989,-39.97,Jaguaquara,BRA,,IOS,,,,SSA,,IOS,,23.979701623275275 
true,-15.249988,-40.249983,Itapetinga,BRA,,VDC,,GIG,,SSA,,VDC,,23.671774926536596 
true,-14.30002,-39.330013,Ubaitaba,BRA,,IOS,,,,SSA,,IOS,,23.30849500477054 
true,-22.560033,-44.16995,BarraMansa,BRA,,GIG,,GIG,,VCP,,SDU,,21.045889512760507 
true,-22.769994,-43.309977,DuquedeCaxias,BRA,,GIG,,GIG,,CNF,,SDU,,19.74908395720495 
true,-20.850008,-41.129981,CachoeirodeItapemirim,BRA,,CAW,,GIG,,CNF,,VIX,,24.674361734982728 
true,-22.740022,-43.469967,NovaIguacu,BRA,,GIG,,GIG,,CNF,,SDU,,19.906361734982728 
true,-22.900012,-43.09999,Niteroi,BRA,,SDU,,GIG,,CNF,,SDU,,19.848889512760508 
true,-22.889987,-42.039977,CaboFrio,BRA,,CFB,,GIG,,CNF,,SDU,,21.47158395720495 
true,-6.219996,-36.029982,SantaCruz,BRA,,NAT,,,,NAT,,JPA,,19.82251673245698 
true,-5.650005,-37.800003,Apodi,BRA,,FOR,,,,FOR,,JDO,,22.720661472876607 
true,-22.379992,-41.789992,Macae,BRA,,MEA,,GIG,,CNF,,SDU,,21.972417290538285 
true,-21.410025,-42.199967,Miracema,BRA,,CAW,,GIG,,CNF,,IZA,,23.38605617942717 
true,50.150025,-96.883322,Selkirk,CAN,,YWG,,MSP,,YWG,,TVF,,18.553840377344212 
false,52.366557,-97.033313,BerensRiver,CAN,YHP,YHP,,MSP,,YWG,,YQD,, 
true,53.966588,-94.766578,IslandLake,CAN,,ZSJ,,,,YWG,,YGX,,22.165990485238456 
true,55.733276,-101.316617,Pukatawagan,CAN,,YFO,,YEG,,YXE,,YFO,,25.08916844068151 
true,50.933311,-102.799989,Melville,CAN,,YQR,,YEG,,YQR,,YQD,,20.51949959118529 
true,50.633303,-96.999981,Gimli,CAN,,YWG,,MSP,,YWG,,TVF,,19.129840377344212 
true,49.666567,-103.850002,Weyburn,CAN,,YQR,,YYC,,YQR,,OLF,,19.94113848007418 
true,55.100008,-105.300017,LaRonge,CAN,,YFO,,YEG,,YXE,,YFO,,22.276901548764684 
true,59.266575,-105.833266,StonyRapids,CAN,,YPY,,YEG,,YSM,,YPY,,38.7529829791775 
true,53.016698,-112.816639,Camrose,CAN,,YEG,,YEG,,YQF,,HVR,,16.35728853473306 
true,53.399982,-117.58335,Hinton,CAN,,YQU,,YEG,,YQU,,YXS,,18.863538534733056 
true,53.499976,-112.049967,Vegreville,CAN,,YEG,,YEG,,YLL,,HVR,,16.813927423621944 
true,52.332967,-112.683288,Stettler,CAN,,YQF,,YEG,,YQF,,HVR,,17.27703853473306 
true,54.77194,-111.964701,LacLaBiche,CAN,,YEG,,YEG,,YLL,,YPY,,18.60951075695528 
true,49.516679,-115.766665,Cranbrook,CAN,,YXC,,YYC,,YXC,,HVR,,18.355026339006706 
true,52.966572,-113.383297,Wetaskiwin,CAN,,YEG,,YEG,,YQF,,HVR,,15.90262186806639 
true,49.09996,-116.516697,Creston,CAN,,YXC,,YYC,,YXC,,PDT,,19.620998561228927 
true,59.033282,-117.682982,MeanderRiver,CAN,,YOJ,,YEG,,YOJ,,YYE,,19.148665952474218 
true,54.499992,-128.583325,Terrace,CAN,,YXT,,YVR,,YPR,,MTM,,21.96520449392855 
true,49.166649,-121.949983,Chilliwack,CAN,,YXX,,YVR,,YXX,,FBS,,18.057383168852986 
false,62.400053,-110.733329,Lutselke,CAN,YSG,YSG,,,,YZF,,YSG,, 
false,68.767467,-81.236083,HallBeach,CAN,YUX,YUX,,,,,,YYH,, 
true,60.849992,-115.700003,HayRiver,CAN,,YHY,,YEG,,YHY,,YLE,,19.333752447865738 
true,65.183346,-123.416663,Déline,CAN,,YWJ,,,,YZF,,YWJ,,31.063350277688542 
true,69.383322,-123.983321,Paulatuk,CAN,,YHI,,,,YZF,,YCO,,76.24543361102188 
true,67.433286,-133.749986,Tsiigehtchic,CAN,,ZFM,,,,FAI,,YVQ,,28.58552603084094 
true,44.599977,-79.416662,Orillia,CAN,,YYZ,,YYZ,,YTZ,,IAG,,15.14647193301498 
true,44.566645,-80.849985,OwenSound,CAN,,YKF,,YYZ,,YKF,,IAG,,15.983027488570535 
true,49.716641,-86.96664,Geraldton,CAN,,YFH,,MSP,,YQT,,YFH,,20.69418328768832 
true,49.416685,-82.433325,Kapuskasing,CAN,,YYU,,YYZ,,YUY,,YTS,,20.293712193730563 
true,46.249979,-83.550001,Thessalon,CAN,,CIU,,YYZ,,CIU,,YTS,,18.83895842405568 
true,44.16667,-77.383349,Belleville,CAN,,YGK,,YOW,,YGK,,OGS,,15.895805226324315 
true,42.96664,-82.399968,Sarnia,CAN,,YZR,,DTW,,YZR,,FNT,,15.705326197606512 
true,44.299969,-78.333265,Peterborough,CAN,,YTZ,,YYZ,,YTZ,,IAG,,15.492471933014981 
true,42.969999,-81.249987,London,CAN,,YXU,,YYZ,,YXU,,JHW,,15.59722193301498 
true,43.879995,-78.849978,Oshawa,CAN,,YTZ,,YYZ,,YTZ,,IAG,,14.480166377459424 
true,43.449995,-80.500007,Kitchener,CAN,,YKF,,YYZ,,YKF,,IAG,,14.626444155237202 
true,47.500006,-79.666647,NewLiskeard,CAN,,YUY,,YOW,,YUY,,YTS,,17.82348997150834 
true,44.58928,-75.695313,Brockville,CAN,,OGS,,YOW,,ART,,OGS,,14.191249670768759 
false,52.949984,-89.883284,BigBeaverHouse,CAN,KIF,KIF,,MSP,,YQT,,YWP,, 
true,49.822578,-64.347995,Port-Menier,CAN,,YPN,,YHZ,,YCL,,YWK,,26.696781421967106 
true,45.883335,-72.483364,Drummondville,CAN,,YHU,,YUL,,YQB,,YHU,,14.181603186194563 
true,47.833293,-69.533312,Riviere-du-Loup,CAN,,YBG,,YUL,,PQI,,BGR,,17.775936519527896 
true,45.400005,-71.899989,Sherbrooke,CAN,,YHU,,YUL,,PBG,,YHU,,14.713547630639006 
true,49.09996,-66.683305,Cap-Chat,CAN,,YBC,,YHZ,,YCL,,YWK,,18.347236597779393 
true,49.222666,-68.157995,Baie-Comeau,CAN,,YBC,,YUL,,YCL,,YWK,,21.22904763063901 
true,52.233335,-78.516691,Eastmain,CAN,,ZEM,,YOW,,YGL,,YKQ,,20.216815551726622 
true,50.191341,-61.810656,Natashquan,CAN,,YNA,,YHZ,,YJT,,YBX,,21.80751011672043 
false,54.8,-66.816656,Schefferville,CAN,YKL,YKL,,,,YYR,,YWK,, 
false,62.182598,-75.659501,Salluit,CAN,YZG,YZG,,,,YGL,,YKU,, 
true,48.566634,-78.116664,Amos,CAN,,YVO,,YOW,,YVO,,YTS,,17.10398166866998 
true,46.033326,-73.433306,Joliette,CAN,,YHU,,YUL,,PBG,,YHU,,13.710436519527896 
true,45.76665,-73.99999,St.-Jerome,CAN,,YUL,,YUL,,PBG,,YHU,,13.316408741750118 
true,51.24231,-58.646999,St-Augustin,CAN,,YIF,,YYT,,YAY,,YBX,,18.09929204088228 
true,48.250012,-79.033249,Rouyn-Noranda,CAN,,YUY,,YOW,,YUY,,YTS,,15.81765663817501 
true,48.800004,-79.200034,LaSarre,CAN,,YUY,,YOW,,YUY,,YTS,,17.261212193730564 
true,45.583276,-62.633319,NewGlasgow,CAN,,YYG,,YHZ,,YYG,,BGR,,13.34142632046912 
true,44.039959,-64.720014,Liverpool,CAN,,YHZ,,YHZ,,YSJ,,BGR,,13.785704098246896 
true,45.816569,-64.216582,Amherst,CAN,,YQM,,YHZ,,YQM,,BGR,,13.809842987135786 
true,46.099988,-60.753977,Baddeck,CAN,,YQY,,YHZ,,YQY,,BGR,,15.352417396999998 
true,49.1744,-57.426919,DeerLake,CAN,,YDF,,YYT,,YDF,,YBX,,12.948278678256443 
true,49.967013,-55.583,LaScie,CAN,,YQX,,YYT,,YQX,,YBX,,16.854420193296505 
false,55.44996,-60.216671,Hopedale,CAN,YHO,YHO,,,,YYR,,YSO,, 
true,53.299988,-60.299999,HappyValley - GooseBay,CAN,,YYR,,YYT,,YYR,,YRG,,13.870593887428983 
true,52.533291,-56.300011,PortHopeSimpson,CAN,,YAY,,YYT,,YAY,,YBX,,20.264692216088882 
true,44.01996,20.920004,Kragujevac,SRB,,BEG,,BEG,,SJJ,,CKZ,,8.5599044573452 
true,45.378637,20.399468,Zrenjanin,SRB,,BEG,,BEG,,ARW,,CKZ,,8.113237790678532 
true,-51.65004,-72.300016,28deNoviembre,ARG,,FTE,,,,FTE,,RGA,,31.824381342155757 
true,-48.766598,-70.250012,GobernadorGregores,ARG,,FTE,,,,FTE,,BBA,,32.17243689771131 
true,-49.974549,-68.903473,ComondanteLuisPiedrabuena,ARG,,RGL,,,,FTE,,RGA,,33.30960356437798 
true,-45.683376,-70.266574,PasoRioMayo,ARG,,BBA,,,,REL,,BBA,,33.208635126912384 
true,-42.050006,-71.166623,ElMaiten,ARG,,EQS,,,,BRC,,EQS,,29.4969007492613 
true,-45.033286,-70.833284,AltoRioSanguer,ARG,,BBA,,,,BRC,,BBA,,34.71794068246794 
true,-42.770013,-65.04002,PuertoMadryn,ARG,,PMY,,,,REL,,PMY,,27.136494320682225 
true,-43.250036,-65.329951,Trelew,ARG,,REL,,,,REL,,PMY,,26.54841098734889 
true,-32.825039,-68.801677,LasHeras,ARG,,MDZ,,EZE,,SCL,,MDZ,,27.867618735199347 
true,-32.593115,-69.345985,Uspallata,ARG,,MDZ,,,,SCL,,MDZ,,29.187594427731486 
true,-33.069985,-68.490016,SanMartin,ARG,,MDZ,,EZE,,SCL,,MDZ,,28.451118735199344 
true,-38.940015,-69.240022,CutralCo,ARG,,NQN,,,,BRC,,NQN,,29.661220475268987 
true,-17.550002,-65.839971,Punata,BOL,,CBB,,,,VVI,,CBB,,26.265278571075193 
true,-17.59,-65.929991,Cliza,BOL,,CBB,,,,VVI,,CBB,,26.200861904408526 
true,-17.399986,-66.279996,Quillacollo,BOL,,CBB,,,,VVI,,CBB,,25.782500793297412 
true,-16.870044,-64.78001,PuertoVillarroel,BOL,,CBB,,,,VVI,,CBB,,26.58358088190491 
true,-19.180032,-64.91995,Tarabuco,BOL,,SRE,,,,VVI,,SRE,,26.316854157269393 
true,-10.829999,-65.409997,Guayaramerin,BOL,,GYA,,,,VVI,,LPB,,31.01923208950167 
true,-13.760001,-65.579961,SantaAna,BOL,,TDD,,,,VVI,,CBB,,32.05065050202782 
true,-13.580012,-63.580057,Baures,BOL,,TDD,,,,VVI,,CBB,,35.32212272425004 
true,-17.730043,-49.109985,Morrinhos,BRA,,CLV,,GRU,,BSB,,CLV,,24.858237066004527 
true,-15.303318,-49.6052,Ceres,BRA,,GYN,,GRU,,BSB,,GYN,,24.8700148437823 
true,-18.180041,-47.950004,Catalao,BRA,,UDI,,GRU,,BSB,,UDI,,24.854132846744108 
true,-16.769998,-47.610024,Cristalina,BRA,,BSB,,GRU,,BSB,,CLV,,22.6967648437823 
true,-16.650006,-49.499987,Trindade,BRA,,GYN,,GRU,,BSB,,GYN,,23.546860005177237 
true,-16.450018,-51.12999,Ipora,BRA,,RVD,,GRU,,BSB,,RVD,,26.98232039933786 
true,-16.359998,-49.499987,Inhumas,BRA,,GYN,,GRU,,BSB,,GYN,,23.777125954893414 
true,-16.019967,-49.809968,Itaberai,BRA,,GYN,,GRU,,BSB,,GYN,,24.591487066004525 
true,-38.879967,-62.079968,PuntaAlta,ARG,,BHI,,EZE,,REL,,BHI,,28.008183446406385 
true,-33.330021,-60.240003,SanNicolas,ARG,,ROS,,EZE,,ROS,,PRA,,25.479852862790526 
true,-34.159996,-58.959978,Campana,ARG,,AEP,,EZE,,AEP,,PRA,,23.785908418346082 
true,-34.650044,-60.489988,Chacabuco,ARG,,EZE,,EZE,,AEP,,PRA,,25.040575085012748 
true,-34.660017,-59.440026,Mercedes,ARG,,EZE,,EZE,,AEP,,PRA,,23.851991751679414 
true,-34.880004,-61.539949,Lincoln,ARG,,ROS,,EZE,,ROS,,RSA,,26.38804730723497 
true,-34.899951,-60.039989,Chivilcoy,ARG,,EZE,,EZE,,AEP,,PRA,,24.688575085012747 
true,-35.429996,-60.179981,VeinticincodeMayo,ARG,,EZE,,EZE,,AEP,,MDQ,,25.324463973901636 
true,-35.445964,-60.889989,NuevedeJulio,ARG,,EZE,,EZE,,AEP,,RSA,,25.77993619612386 
true,-36.330045,-57.689978,Dolores,ARG,,MDQ,,EZE,,AEP,,MDQ,,25.078741751679416 
true,-39.483341,-62.683316,PedroLuro,ARG,,BHI,,EZE,,REL,,BHI,,29.30776677973972 
true,-38.369972,-60.269949,TresArroyos,ARG,,BHI,,EZE,,AEP,,BHI,,27.917158418346084 
true,-37.833312,-58.249995,Balcarce,ARG,,MDQ,,EZE,,AEP,,MDQ,,26.576102862790528 
true,-37.466616,-61.916619,CoronelSuarez,ARG,,BHI,,EZE,,AEP,,BHI,,29.009741751679414 
true,-37.800033,-67.683295,25deMayo,ARG,,NQN,,EZE,,BRC,,NQN,,30.632276030824542 
true,-39.019958,-67.609966,GeneralRoca,ARG,,NQN,,EZE,,BRC,,NQN,,29.071970475268987 
true,-41.033324,-70.266574,Comallo,ARG,,BRC,,,,BRC,,CPC,,29.40512297148352 
true,-41.300026,-69.583309,IngenieroJacobacci,ARG,,BRC,,,,BRC,,CPC,,31.327984082594632 
true,-39.26661,-65.683314,ChoeleChoel,ARG,,NQN,,EZE,,REL,,NQN,,31.164220475268987 
true,-40.100047,-64.433287,GeneralConesa,ARG,,VDM,,EZE,,REL,,VDM,,29.82080996610831 
true,-31.430034,-62.089967,SanFrancisco,ARG,,SFN,,EZE,,COR,,SFN,,28.197671934907355 
true,-32.410026,-63.260025,VillaMaria,ARG,,COR,,EZE,,COR,,SFN,,26.588227490462913 
true,-31.659994,-64.42998,AltaGracia,ARG,,COR,,EZE,,COR,,LUQ,,25.834477490462913 
true,-32.60004,-62.679957,BellVille,ARG,,ROS,,EZE,,ROS,,SFN,,26.473854696562128 
true,-32.183321,-64.483284,VillaRumipal,ARG,,COR,,EZE,,COR,,LUQ,,26.80139415712958 
true,-31.420009,-64.500001,VillaCarlosPaz,ARG,,COR,,EZE,,COR,,LUQ,,25.616921934907356 
true,-22.716664,-65.69998,AbraPampa,ARG,,TJA,,,,VVI,,TJA,,29.90745485296811 
true,-28.066621,-67.566584,Tinogasta,ARG,,IRJ,,,,COR,,IRJ,,31.340739380901052 
