destination,route,length,stops
MEH,"MEH,HFT,TOS,LONDON",4.3679332207151464,4
VAW,"VAW,KKN,OSL,LONDON",4.414013156450855,4
MQN,"MQN,TRD,LONDON",3.0728429933678654,3
SSJ,"SSJ,BNN,BGO,LONDON",2.9417765622697383,4
LKN,"LKN,BOO,BGO,LONDON",3.3865516474905295,4
MJF,"MJF,TRD,LONDON",2.940486807231217,3
NVK,"NVK,BOO,BGO,LONDON",3.516621275175555,4
RET,"RET,BOO,BGO,LONDON",3.3825201721069247,4
SKN,"SKN,BOO,BGO,LONDON",3.4618448057144535,4
SVJ,"SVJ,BOO,BGO,LONDON",3.396230331215031,4
HAA,"HAA,TOS,LONDON",4.008220073583103,3
HVG,"HVG,HFT,TOS,LONDON",4.250587023750924,4
OSY,"OSY,TRD,LONDON",2.668016316883683,3
RVK,"RVK,TRD,LONDON",2.7291050791450853,3
RRS,"RRS,OSL,LONDON",2.4377162030710657,3
SDN,"SDN,SOG,BGO,LONDON",2.114760555576119,4
YIF,"YIF,YBX,YAY,YYT,LONDON",7.308764263104501,5
YHR,"YHR,YIF,YBX,YAY,YYT,LONDON",7.487816099268837,6
ZTB,"ZTB,ZLT,YIF,YBX,YAY,YYT,LONDON",7.4443919981208655,7
ZLT,"ZLT,YIF,YBX,YAY,YYT,LONDON",7.388458453991857,6
YRG,"YRG,YYR,YYT,LONDON",7.857137441224928,4
ZKG,"ZKG,YNA,YHR,YIF,YBX,YAY,YYT,LONDON",7.809749696571896,8
EUX,"EUX,SXM,ANU,LONDON",11.32255036310266,4
SAB,"SAB,SBH,ANU,LONDON",11.248061641181451,4
YBR,"YBR,YYC,LONDON",13.359655628048957,3
YHM,"YHM,YHZ,LONDON",9.854345562455027,3
YXX,"YXX,YEG,LONDON",12.637737984114592,3
KEW,"KEW,ZSJ,YXL,YQT,YYZ,LONDON",12.113294098614798,6
KIF,"KIF,YXL,YQT,YYZ,LONDON",12.070529241222985,5
WNN,"WNN,YXL,YQT,YYZ,LONDON",12.080772386270164,5
MSA,"MSA,YXL,YQT,YYZ,LONDON",12.100668226818039,5
XBE,"XBE,YXL,YQT,YYZ,LONDON",12.204567987823621,5
ZPB,"ZPB,YXL,YQT,YYZ,LONDON",12.184578669737903,5
ZRJ,"ZRJ,YXL,YQT,YYZ,LONDON",12.012622544242085,5
SUR,"SUR,YXL,YQT,YYZ,LONDON",12.10200986299514,5
YAX,"YAX,YXL,YQT,YYZ,LONDON",12.225087171015925,5
YTL,"YTL,YXL,YQT,YYZ,LONDON",12.207425571767335,5
XKS,"XKS,YXL,YQT,YYZ,LONDON",12.2179330717174,5
YAC,"YAC,YXL,YQT,YYZ,LONDON",11.7829175258554,5
YER,"YER,YXL,YQT,YYZ,LONDON",12.67461816179365,5
YFH,"YFH,YQT,YYZ,LONDON",11.64943023150839,4
YLH,"YLH,YFH,YQT,YYZ,LONDON",11.766909436015133,5
YOG,"YOG,YFH,YQT,YYZ,LONDON",11.88099566347723,5
YHP,"YHP,YPM,YXL,YQT,YYZ,LONDON",11.944725174039153,6
YNO,"YNO,YRL,YXL,YQT,YYZ,LONDON",12.047605843563055,6
YWP,"YWP,YQT,YYZ,LONDON",11.915259453628249,4
YPL,"YPL,YQT,YYZ,LONDON",11.614236898107016,4
YPM,"YPM,YXL,YQT,YYZ,LONDON",11.881482772801027,5
YVZ,"YVZ,YPM,YXL,YQT,YYZ,LONDON",12.036755121720176,6
ZSJ,"ZSJ,YXL,YQT,YYZ,LONDON",12.055073818571788,5
KHS,"KHS,MCT,LONDON",10.303651314496673,3
ZQW,"ZQW,BSL,LONDON",1.4982643210148927,3
EXI,"EXI,JNU,SEA,LONDON",15.353855364621754,4
KAE,"KAE,JNU,SEA,LONDON",15.531817194611902,4
APF,"APF,MIA,LONDON",12.111739243866356,3
UPN,"UPN,LAX,LONDON",18.41174364421051,3
IAA,"IAA,KJA,LED,LONDON",11.575076070220566,4
MRX,"MRX,IFN,IST,LONDON",8.499494946520464,4
NOJ,"NOJ,DME,LONDON",7.96958971480727,3
KGP,"KGP,SVX,LED,LONDON",8.144025808714416,4
YAT,"YAT,ZKE,YFA,YMO,YKQ,YVO,YUL,LONDON",10.628920130432306,8
YPO,"YPO,YAT,ZKE,YFA,YMO,YKQ,YVO,YUL,LONDON",11.132472006069033,9
ZKE,"ZKE,YFA,YMO,YKQ,YVO,YUL,LONDON",10.482320552252226,7
YFA,"YFA,YMO,YKQ,YVO,YUL,LONDON",10.467135223652761,6
YMO,"YMO,YKQ,YVO,YUL,LONDON",10.257195937835744,5
YKU,"YKU,YVO,YUL,LONDON",10.470375367055242,4
YKQ,"YKQ,YVO,YUL,LONDON",10.040633267624433,4
YMT,"YMT,YUL,LONDON",9.49780700934134,3
YNS,"YNS,YMT,YUL,LONDON",9.900350965615392,4
ZEM,"ZEM,YKQ,YVO,YUL,LONDON",10.182787773948844,5
YNC,"YNC,ZEM,YKQ,YVO,YUL,LONDON",10.332209382833621,6
MCM,"MCM,NCE,LONDON",1.768618015723348,3
GCN,"GCN,PGA,DEN,LONDON",13.827565041737122,4
BDP,"BDP,KTM,DEL,LONDON",13.061262797380069,4
BHR,"BHR,KTM,DEL,LONDON",12.71906961020711,4
BIR,"BIR,KTM,DEL,LONDON",12.953104301541241,4
BWA,"BWA,KTM,DEL,LONDON",12.887496713356223,4
DHI,"DHI,KTM,DEL,LONDON",13.370661440634205,4
KEP,"KEP,KTM,DEL,LONDON",13.175830100408993,4
PKR,"PKR,KTM,DEL,LONDON",12.810501959015301,4
TMI,"TMI,KTM,DEL,LONDON",12.876146922974122,4
UKS,"UKS,KBP,LONDON",4.731337728953617,3
RBQ,"RBQ,LPB,VVI,MAD,LONDON",18.27398758737815,5
UYU,"UYU,LPB,VVI,MAD,LONDON",18.63861188885293,5
BFF,"BFF,DEN,LONDON",12.897536451455064,3
CEZ,"CEZ,DEN,LONDON",13.238790403787853,3
EAR,"EAR,DEN,LONDON",13.311913586923612,3
LBF,"LBF,DEN,LONDON",13.104237501784928,3
MCK,"MCK,DEN,LONDON",13.077746212430169,3
RIW,"RIW,DEN,LONDON",13.287996960801102,3
SHR,"SHR,DEN,LONDON",13.457962555805848,3
MCE,"MCE,LAX,LONDON",15.295034127577518,3
PRC,"PRC,LAX,LONDON",15.52530425679469,3
VIS,"VIS,LAX,LONDON",15.064112979591323,3
SVC,"SVC,PHX,LONDON",14.722644532950227,3
BHQ,"BHQ,ADL,SIN,LONDON",27.840903819419843,4
CED,"CED,ADL,SIN,LONDON",28.039750100944023,4
CPD,"CPD,ADL,SIN,LONDON",28.377961035696213,4
KGC,"KGC,ADL,SIN,LONDON",27.339576369148283,4
MGB,"MGB,ADL,SIN,LONDON",27.749327211656635,4
WYA,"WYA,ADL,SIN,LONDON",27.513646743493183,4
BHS,"BHS,SYD,HKG,LONDON",28.616237263913717,4
PKE,"PKE,SYD,HKG,LONDON",28.839154172169277,4
GFF,"GFF,SYD,HKG,LONDON",29.14702952954424,4
NRA,"NRA,SYD,HKG,LONDON",29.088422440672314,4
GFN,"GFN,TRO,SYD,HKG,LONDON",29.19821972684754,5
TRO,"TRO,SYD,HKG,LONDON",28.79517350878143,4
JCK,"JCK,ISA,DRW,MNL,LONDON",25.788124831755358,5
RCM,"RCM,JCK,ISA,DRW,MNL,LONDON",28.609076480112055,6
WIN,"WIN,TSV,CNS,HKG,LONDON",26.650521980636363,5
LSY,"LSY,SYD,HKG,LONDON",29.364489457260966,4
MIM,"MIM,MEL,BKK,LONDON",28.929771045162195,4
MYA,"MYA,SYD,HKG,LONDON",28.75514735735812,4
OAG,"OAG,SYD,HKG,LONDON",28.693056285621886,4
LTN,"LTN,LONDON",0,2
LGW,"LGW,LONDON",0,2
LCY,"LCY,LONDON",0,2
LHR,"LHR,LONDON",0,2
STN,"STN,LONDON",0,2
